"Código provincia";"Código Municipio";"NOMBRE";"Población total";"Varones ";"Mujeres"
"45";"1724";"Torrico";914;465;449
"45";"1730";"Torrijos";9.975;4.898;5.077
"45";"1745";"Totanés";359;186;173
"45";"1758";"Turleque";1.000;501;499
"45";"1761";"Ugena";1.204;642;562
"45";"1777";"Urda";2.996;1.493;1.503
"45";"1796";"Valdeverdeja";821;376;445
"45";"1800";"Valmojado";2.355;1.208;1.147
"45";"1817";"Velada";2.366;1.223;1.143
"45";"1822";"Ventas con Peña Aguilera (Las)";1.411;723;688
"45";"1838";"Ventas de Retamosa (Las)";752;389;363
"45";"1843";"Ventas de San Julián (Las)";235;107;128
"45";"1869";"Villa de Don Fadrique (La)";4.153;2.055;2.098
"45";"1856";"Villacañas";9.352;4.628;4.724
"45";"1875";"Villafranca de los Caballeros";5.286;2.616;2.670
"45";"1881";"Villaluenga de la Sagra";2.629;1.318;1.311
"45";"1894";"Villamiel de Toledo";466;230;236
"45";"1908";"Villaminaya";656;328;328
"45";"1915";"Villamuelas";750;370;380
"45";"1920";"Villanueva de Alcardete";3.301;1.657;1.644
"45";"1936";"Villanueva de Bogas";849;421;428
"45";"1941";"Villarejo de Montalbán";97;49;48
"45";"1954";"Villarrubia de Santiago";2.901;1.443;1.458
"45";"1967";"Villaseca de la Sagra";1.598;804;794
"45";"1973";"Villasequilla";2.357;1.223;1.134
"45";"1989";"Villatobas";2.267;1.142;1.125
"45";"1992";"Viso de San Juan (El)";1.065;563;502
"45";"2006";"Yébenes (Los)";6.313;3.149;3.164
"45";"2013";"Yeles";1.606;847;759
"45";"2028";"Yepes";4.381;2.220;2.161
"45";"2034";"Yuncler";1.990;1.004;986
"45";"2049";"Yunclillos";587;298;289
"45";"2052";"Yuncos";3.421;1.772;1.649
"46";"0018";"Ademuz";1.199;601;598
